1000,91,28,85,83745,15,84,35
1000,51,26,72,92233,42,42,11
1000,74,14,64,56393,17,67,80
1000,7,94,53,14827,85,76,51
1000,85,76,11,16442,28,24,83
1000,72,22,15,95235,55,71,98
1000,88,62,93,10911,24,53,41
1000,83,51,60,77348,50,31,71
1000,36,45,56,18315,52,99,44
1000,13,92,74,27319,12,80,54
1000,37,13,27,70121,20,37,36
1000,17,54,13,39184,95,48,15
1000,95,76,19,9389,25,26,59
1000,15,40,45,67542,61,89,46
1000,29,11,23,23337,7,57,81
1000,39,44,86,48914,13,50,27
1000,54,69,68,83368,93,63,58
1000,42,90,75,86163,41,46,13
1000,69,35,99,71923,59,20,89
1000,45,19,14,54473,51,12,43
1000,48,81,31,31412,47,29,69
1000,20,84,89,47180,71,37,39
1000,26,37,58,29727,15,27,86
1000,24,100,51,53206,44,11,25
1000,79,68,29,38908,80,55,97
1000,92,66,81,24135,81,64,75
1000,62,78,47,66782,6,73,22
1000,97,34,54,21542,89,31,25
1000,81,88,22,60625,77,46,29
1000,67,39,36,44424,97,62,31
1000,59,18,98,43842,74,97,14
1000,90,72,77,5224,56,81,33
1000,46,24,95,74524,30,33,17
1000,100,64,69,80586,78,55,88
1000,43,37,25,50500,65,60,92
1000,10,79,19,41825,89,70,47
1000,79,31,33,34188,43,23,93
1000,76,82,48,80118,29,34,74
1000,66,89,82,13653,91,91,19
1000,96,17,42,97146,84,21,64
1000,49,53,78,57927,9,59,72
1000,61,57,30,6698,39,95,62
1000,32,42,37,33629,99,16,84
1000,70,96,58,94847,35,78,20
1000,87,60,96,28249,75,13,94
1000,56,58,80,35858,5,66,68
1000,39,32,91,8192,19,51,100
1000,5,98,87,99260,47,87,67
1000,27,49,24,20574,22,86,21
1000,20,55,62,88217,66,97,37
1000,52,86,50,75279,86,75,52
1000,22,22,64,71996,62,17,49
1000,63,50,92,62992,33,44,64
1000,31,95,17,59153,58,83,60
1000,75,47,67,89178,32,41,76
1000,12,65,41,1402,98,93,78
1000,58,28,35,63740,69,90,31
1000,9,15,39,4231,68,18,90
1000,34,74,44,48271,71,40,48
1000,15,70,71,90964,36,73,56
