1000,44,24,19,52410,83,47,79
1000,60,26,60,43345,9,39,28
1000,20,97,52,69613,99,11,97
1000,47,37,90,7240,36,30,22
1000,89,26,96,24401,75,100,96
1000,96,93,28,98626,78,53,17
1000,62,60,26,79906,47,60,65
1000,12,27,82,65912,57,25,40
1000,93,27,79,17756,22,18,96
1000,32,78,20,50478,25,39,91
1000,77,49,40,48900,50,64,77
1000,25,35,38,55758,40,91,79
1000,40,29,51,61114,20,29,66
1000,94,46,70,66226,96,97,32
1000,88,17,29,12989,49,56,91
1000,83,63,100,81905,98,21,62
1000,20,49,80,21647,70,58,35
1000,97,76,81,56865,12,70,56
1000,42,75,44,19530,81,57,93
1000,82,45,69,71115,89,64,18
1000,11,99,63,97395,31,68,46
1000,54,61,61,42785,38,79,41
1000,35,91,77,41612,20,90,95
1000,14,79,69,27136,26,66,92
1000,98,18,73,59118,27,96,60
1000,56,32,97,69161,64,69,93
1000,69,36,67,3681,86,62,23
1000,34,41,48,51337,71,84,58
1000,90,87,62,10531,61,33,61
1000,68,12,94,77663,97,61,82
1000,92,51,86,29792,60,10,12
1000,8,74,30,98073,92,18,88
1000,37,13,99,81609,32,31,26
1000,65,86,18,90993,51,52,16
1000,14,85,32,68234,55,46,74
1000,18,17,68,72297,54,88,13
1000,36,88,40,1782,30,21,27
1000,15,54,26,94830,24,45,21
1000,91,72,51,90279,77,85,99
1000,81,66,27,36856,58,55,94
1000,53,22,37,73650,41,66,25
1000,40,98,76,9631,62,84,58
1000,33,43,10,33659,68,50,45
1000,36,44,74,32380,48,31,54
1000,83,48,12,89606,6,48,36
1000,39,14,11,40648,35,76,67
1000,26,85,85,13572,21,71,89
1000,95,68,55,54534,33,65,67
1000,58,89,78,86565,68,91,86
1000,80,40,24,30525,72,73,64
1000,87,97,90,92233,54,46,72
1000,4,69,14,75661,95,93,68
1000,23,30,77,82806,16,97,84
1000,73,22,98,4482,13,22,75
1000,11,52,49,18668,5,80,81
1000,51,37,91,14597,37,81,51
1000,61,75,64,73353,87,76,32
1000,63,54,97,87056,91,44,69
1000,74,31,64,59882,72,36,61
1000,77,20,47,78734,43,13,35
1000,63,57,41,25859,18,70,42
1000,57,90,95,67803,89,38,53
1000,5,70,83,47517,28,75,100
1000,86,39,31,8261,74,14,49
1000,45,23,24,11012,59,26,52
1000,67,80,35,37359,53,27,64
1000,51,40,34,27526,37,28,16
1000,38,92,88,95843,15,61,38
1000,75,71,85,16240,99,51,26
1000,53,95,71,51025,34,58,15
1000,50,16,73,62817,66,24,74
1000,27,43,48,3270,42,28,72
1000,60,24,87,88401,28,89,55
1000,17,77,43,61859,23,50,22
1000,17,42,79,8478,7,78,43
1000,10,34,58,16834,16,74,87
1000,22,81,72,94194,32,35,55
1000,49,19,42,74451,10,37,88
1000,79,89,16,92633,39,83,48
1000,43,67,59,34787,85,94,50
1000,9,46,23,20528,46,20,98
1000,88,19,82,80434,48,32,14
1000,31,60,15,63674,84,92,39
1000,48,62,93,78350,67,23,69
1000,80,56,57,84072,30,49,48
1000,74,83,65,23412,90,95,43
1000,30,70,36,28619,56,83,18
1000,71,74,92,48755,45,63,37
1000,72,52,75,23160,45,41,33
1000,23,65,54,6441,81,17,59
1000,48,92,43,89144,96,12,90
1000,19,59,46,11771,78,16,19
1000,9,53,45,53693,73,93,57
1000,59,84,17,21437,11,82,33
1000,85,73,33,65328,57,34,38
1000,68,82,66,45640,5,43,80
1000,95,55,39,84555,75,20,84
1000,78,67,54,31357,69,77,45
1000,28,47,84,46919,83,72,44
1000,29,21,17,99508,59,86,63
1000,6,79,53,38445,65,59,70
1000,58,96,56,85921,64,54,82
1000,54,57,31,2504,9,73,47
1000,6,100,27,64382,11,99,30
1000,41,14,46,95993,19,13,75
1000,65,50,60,15372,82,68,20
1000,24,59,21,58583,80,55,83
1000,70,38,22,76343,93,42,77
1000,44,11,34,39693,50,42,51
1000,22,31,14,36472,88,37,71
1000,46,15,12,45087,44,16,11
1000,31,11,88,32056,94,40,29
1000,99,28,19,40244,40,15,24
1000,16,81,67,25524,24,25,78
1000,27,34,58,71533,91,87,10
1000,66,95,37,35433,17,88,30
1000,84,63,22,57920,14,52,86
1000,75,93,89,43962,7,33,29
1000,91,65,50,55042,63,79,13
1000,100,33,94,5768,77,98,41
