1000,28,57,12,9957,46,33,36
1000,11,33,43,24327,84,10,58
1000,54,19,91,11560,51,27,40
1000,48,40,23,82407,96,54,65
1000,33,63,87,54667,30,67,89
1000,42,81,92,15627,93,49,42
1000,16,67,83,4247,44,50,60
1000,43,30,78,45796,34,88,54
1000,8,23,48,76803,28,17,17
1000,38,46,51,90812,11,77,96
1000,72,46,57,83563,65,84,74
1000,91,52,66,71323,8,67,93
1000,78,28,16,38027,97,98,85
1000,76,82,20,78227,20,21,32
1000,31,13,32,36361,71,14,46
1000,64,50,72,21637,87,39,79
1000,94,70,61,41610,17,42,61
1000,50,78,40,58940,15,74,12
1000,6,66,63,65617,73,72,52
1000,68,61,39,63202,89,36,22
1000,87,97,55,98217,23,23,45
1000,68,74,28,49852,59,60,14
1000,23,35,36,94228,36,93,82
1000,25,42,25,5238,6,82,28
1000,56,93,97,87775,55,56,77
1000,89,91,74,28270,40,95,99
1000,98,88,68,18633,80,31,24
1000,82,21,80,31059,56,45,67
1000,20,96,99,52179,62,63,26
1000,60,14,16,69172,76,88,72
