1000,62,79,62,11538,47,99,58
1000,13,88,70,54060,30,74,52
1000,30,29,33,3207,57,60,95
1000,32,53,23,90943,76,83,88
1000,25,50,73,33978,99,93,65
1000,53,98,79,15282,45,15,32
1000,82,72,52,78754,39,21,85
1000,97,37,25,82737,77,53,23
1000,38,26,59,49960,89,25,93
1000,8,74,80,46197,51,87,53
1000,86,59,37,55586,5,42,56
1000,37,56,57,28115,9,90,48
1000,68,60,44,81724,40,66,28
1000,27,16,89,28857,19,12,78
1000,56,42,60,75400,27,38,60
1000,80,95,96,62466,72,95,70
1000,75,47,31,10033,87,59,13
1000,70,21,49,6972,92,34,39
1000,46,90,15,42315,35,48,50
1000,85,11,48,63204,52,80,73
1000,9,13,41,4574,82,11,33
1000,94,84,36,35694,17,49,45
1000,17,51,44,17751,12,23,64
1000,59,45,13,68186,69,32,36
1000,76,70,20,96499,35,64,82
1000,72,97,55,44663,96,68,30
1000,41,22,68,73836,45,35,43
1000,100,65,99,39702,65,77,77
1000,44,76,28,88461,14,69,25
1000,90,93,76,86830,94,17,74
1000,16,63,90,72439,10,52,96
1000,23,81,85,65640,64,86,12
1000,34,84,83,23007,80,96,40
1000,49,25,75,58445,70,26,99
1000,61,41,11,31710,23,57,89
1000,20,35,92,50710,31,30,17
1000,52,32,19,93000,61,71,15
1000,5,33,65,20798,24,41,67
1000,65,68,93,24117,85,44,20
1000,91,18,27,99493,57,81,83
