1000,47,46,34,4258,36,22,24
1000,44,21,45,3640,18,34,49
1000,33,48,38,8826,37,14,21
1000,45,50,10,3468,16,47,37
1000,31,32,15,4556,5,33,44
1000,41,32,34,9906,38,32,40
1000,19,43,42,9400,43,43,36
1000,14,12,50,5197,50,19,41
1000,23,40,20,5594,27,27,19
1000,31,11,17,1624,47,49,21
1000,12,16,47,9617,40,41,10
1000,35,20,48,7598,14,48,24
1000,41,45,27,4934,22,39,17
1000,7,29,24,7019,48,45,16
1000,8,41,26,3887,43,35,18
1000,22,40,11,9209,10,20,39
1000,5,47,21,1458,32,39,15
1000,40,29,27,6395,14,11,31
1000,7,28,37,5323,44,40,14
1000,26,44,13,2305,29,48,37
1000,11,15,29,3366,25,18,50
1000,44,10,45,1273,33,16,33
1000,39,38,39,8438,8,25,25
1000,15,17,18,8633,23,26,22
1000,20,20,36,4788,34,12,27
1000,37,35,22,7850,12,15,26
1000,21,18,18,2533,9,29,40
1000,28,28,28,6080,37,13,45
1000,17,44,12,7674,5,30,14
1000,6,39,13,7996,35,22,11
1000,37,22,15,1032,7,38,17
1000,36,23,40,6899,30,46,31
1000,46,37,25,1939,45,32,39
1000,27,27,49,6579,29,44,19
1000,13,33,41,2365,20,28,48
1000,43,27,44,3044,11,11,47
1000,25,13,23,3727,33,42,32
1000,48,14,41,6734,49,44,36
1000,25,49,15,8263,39,50,13
1000,49,42,33,5428,24,27,28
1000,47,24,39,4047,31,42,43
1000,29,49,21,1307,40,17,30
1000,16,41,28,2813,42,36,23
1000,16,45,20,4629,26,24,42
1000,13,18,30,9743,20,37,34
1000,32,37,16,5906,28,24,26
1000,9,24,35,9431,24,20,42
1000,30,22,32,6515,28,26,34
1000,18,26,31,5665,6,23,35
1000,11,36,12,2149,41,33,47
1000,38,19,32,3229,46,46,46
1000,35,33,38,1790,15,10,22
1000,26,13,19,8189,21,30,12
1000,33,12,23,9014,19,36,18
1000,49,35,43,6159,7,14,44
1000,42,31,30,8777,17,21,28
1000,9,30,37,7363,12,16,31
1000,23,39,49,4302,47,31,29
1000,21,25,46,7283,11,18,12
1000,5,17,44,2793,17,41,49
