1000,13,16,43,9649,50,42,23
1000,35,33,16,3713,22,34,13
1000,48,40,48,5179,38,15,15
1000,25,28,37,7410,11,43,31
1000,38,24,33,5627,43,12,50
1000,26,38,30,6399,35,44,20
1000,20,41,36,2362,41,25,11
1000,43,26,46,9190,42,22,18
1000,41,37,41,9061,12,37,45
1000,5,15,28,8635,48,18,44
1000,28,33,44,7897,23,26,38
1000,34,26,23,1413,25,38,37
1000,9,20,47,6669,18,35,25
1000,7,23,13,1074,16,47,40
1000,40,39,18,8224,4,32,19
1000,15,12,34,5908,27,13,41
1000,39,10,20,4856,32,22,23
1000,47,48,25,2867,29,20,46
1000,22,46,22,4338,14,50,31
1000,23,31,24,9957,37,11,27
1000,13,29,26,2068,10,29,21
1000,44,13,15,3230,45,48,48
1000,32,43,11,6897,7,40,14
1000,50,49,12,3481,20,28,13
1000,32,21,18,4078,6,31,34
1000,19,17,35,1761,15,16,28
1000,16,44,40,7241,47,37,36
1000,11,19,38,5318,34,24,43
1000,7,45,50,2629,31,17,34
1000,29,34,29,8025,28,45,29
