1000,5,16,31,2486,6,21,18
1000,48,49,32,4682,9,20,38
1000,31,35,29,7761,7,20,23
1000,46,21,17,6283,18,19,48
1000,8,27,12,4507,46,42,11
1000,12,26,27,3784,26,44,41
1000,28,45,48,2827,38,32,30
1000,34,45,15,4877,40,49,49
1000,45,12,40,6965,48,14,30
1000,10,50,33,1950,9,50,29
1000,7,40,44,6073,13,45,13
1000,16,38,13,4318,43,39,43
1000,43,28,22,8197,39,11,15
1000,41,48,26,1083,30,34,18
1000,26,25,15,9985,33,37,23
1000,16,25,36,3027,9,37,37
1000,42,17,46,2644,42,20,50
1000,49,32,32,5559,43,18,49
1000,25,22,42,9314,4,12,46
1000,21,49,21,3146,29,36,29
1000,24,17,38,8897,7,10,35
1000,37,47,49,7748,34,29,22
1000,36,34,10,7326,46,31,27
1000,36,42,24,4638,17,46,16
1000,18,11,39,4002,45,28,14
1000,14,48,25,2055,16,21,27
1000,40,20,37,5178,48,11,28
1000,29,29,26,1060,15,23,25
1000,35,15,12,3984,11,28,48
1000,6,35,20,3626,21,33,23
1000,21,49,14,2273,31,18,40
1000,42,18,27,5020,15,38,28
1000,39,11,43,3231,16,17,41
1000,40,47,45,6471,36,48,34
1000,7,19,15,8704,5,40,25
1000,28,39,30,6843,10,47,36
1000,37,11,35,7073,38,21,11
1000,28,32,40,7605,44,14,41
1000,8,41,17,4965,24,44,22
1000,41,46,21,1394,20,33,20
1000,22,10,16,4250,17,35,26
1000,9,44,30,5431,5,34,39
1000,27,21,48,4584,11,39,43
1000,38,15,28,2535,32,27,17
1000,22,16,13,2335,20,22,43
1000,26,14,34,9170,45,24,39
1000,30,33,34,8964,48,27,34
1000,10,14,12,7941,26,13,45
1000,9,31,11,8814,46,50,44
1000,48,24,26,1792,18,41,44
1000,26,15,46,8400,27,11,48
1000,7,39,28,5653,29,43,46
1000,9,40,35,9552,39,26,21
1000,25,37,35,1868,22,20,20
1000,17,38,24,7225,18,25,18
1000,13,17,42,1346,47,40,16
1000,11,43,49,7535,21,17,20
1000,4,19,26,2038,6,13,16
1000,38,21,49,7499,39,35,25
1000,24,27,44,5769,20,46,17
1000,43,45,33,3871,23,23,36
1000,45,12,34,7108,14,35,12
1000,15,12,45,3524,37,13,19
1000,32,18,16,3603,22,31,29
1000,19,34,50,9214,27,41,21
1000,44,35,41,5810,24,38,38
1000,16,28,44,3708,8,26,28
1000,17,30,48,2160,13,34,24
1000,19,13,14,9628,23,33,33
1000,39,26,31,8207,12,19,40
1000,39,43,38,5322,35,12,42
1000,33,36,19,2938,41,37,35
1000,44,26,45,9778,15,34,31
1000,13,20,23,5905,36,42,28
1000,49,31,14,1723,22,30,13
1000,23,47,20,7441,33,15,47
1000,32,40,31,1153,21,45,22
1000,12,43,39,6699,34,45,22
1000,23,46,20,4776,49,17,10
1000,20,37,13,5636,35,16,39
1000,31,33,38,7845,40,39,15
1000,30,28,40,3444,17,49,34
1000,27,41,14,1279,30,25,35
1000,43,27,18,1663,25,25,43
1000,34,29,46,5247,42,45,26
1000,6,31,20,6169,29,10,36
1000,46,41,35,2789,25,39,17
1000,35,24,28,4388,41,47,40
1000,15,27,17,3365,49,36,45
1000,50,44,30,3256,35,27,27
1000,9,32,30,1587,50,37,37
1000,33,23,19,6866,33,27,34
1000,11,12,27,9921,5,42,49
1000,14,36,42,9381,12,30,49
1000,38,16,22,6571,13,25,33
1000,47,46,23,6378,14,42,14
1000,29,34,37,9519,31,29,25
1000,40,29,45,5103,10,32,19
1000,24,21,29,2414,27,22,24
1000,23,46,25,2954,8,46,33
1000,48,25,25,5393,36,32,15
1000,17,13,38,8282,26,49,12
1000,31,19,32,8067,43,29,14
1000,33,41,41,8506,9,48,12
1000,14,16,11,9733,28,47,46
1000,21,35,40,4092,25,24,30
1000,4,49,47,6246,28,40,40
1000,20,38,23,5969,37,24,32
1000,5,24,42,6753,19,14,31
1000,18,18,37,9098,12,17,37
1000,19,42,36,8648,49,16,32
1000,12,13,10,7204,38,22,46
1000,46,30,23,8760,45,16,11
1000,44,44,19,9419,19,13,47
1000,47,22,17,2713,43,31,42
1000,49,22,21,7978,6,43,10
1000,15,23,49,4211,31,15,21
1000,29,33,18,1495,40,43,31
1000,36,37,47,8459,47,28,14
1000,34,39,43,6538,32,19,44
