1000,19,28,71,29476,94,30,77
1000,25,47,79,9684,39,68,46
1000,67,95,90,43171,98,97,55
1000,93,19,53,50316,57,71,59
1000,63,98,84,2371,73,74,97
1000,58,19,93,70963,54,83,50
1000,44,51,46,99109,18,91,10
1000,75,24,76,60515,82,42,17
1000,34,83,23,19154,33,78,22
1000,76,13,32,94934,46,56,66
1000,42,34,44,82504,13,36,71
1000,30,90,62,68667,71,94,91
1000,49,57,16,24505,80,17,28
1000,82,78,24,15499,47,53,37
1000,7,72,41,89676,26,28,36
1000,57,60,33,77656,20,13,83
1000,10,74,57,37675,63,62,79
1000,89,66,68,31925,6,37,60
1000,14,42,99,52923,86,49,94
1000,96,40,14,57647,31,22,26
