1000,86,53,37,42437,79,36,52
1000,90,84,47,9947,8,18,35
1000,58,15,96,39651,11,27,29
1000,63,58,67,82540,63,80,26
1000,65,13,88,22448,50,48,20
1000,93,22,52,39325,83,61,66
1000,37,97,99,91425,37,35,99
1000,55,37,15,84228,32,67,88
1000,26,46,42,35308,27,30,34
1000,27,77,20,31273,35,47,84
1000,40,18,51,15312,87,75,14
1000,43,90,75,70610,9,87,43
1000,14,53,66,63082,61,96,27
1000,17,62,63,92733,74,94,22
1000,94,68,28,93792,41,36,97
1000,60,10,35,3201,9,74,48
1000,97,51,48,49233,20,67,64
1000,53,36,59,46751,38,20,85
1000,15,25,60,81426,76,49,44
1000,31,91,93,66252,84,10,81
1000,73,14,43,52334,48,15,18
1000,85,89,68,62112,58,23,73
1000,11,31,97,7096,39,42,94
1000,34,70,39,4736,26,92,36
1000,45,44,71,46501,80,17,46
1000,23,49,17,40857,46,49,75
1000,92,79,73,87902,12,59,68
1000,52,60,82,26866,13,74,31
1000,50,80,19,25750,92,16,38
1000,77,83,30,55027,60,22,76
1000,43,38,12,75997,100,77,13
1000,11,28,27,91022,72,12,58
1000,56,41,67,72842,25,25,23
1000,21,88,98,1670,96,39,59
1000,75,73,87,6628,55,73,71
1000,96,96,43,17241,81,19,11
1000,69,93,10,99362,85,81,59
1000,47,68,12,90066,58,45,46
1000,49,42,58,23089,51,64,11
1000,30,48,34,57026,71,83,74
1000,68,69,83,34044,22,68,90
1000,83,81,62,86846,73,52,78
1000,84,71,54,11537,74,89,82
1000,59,50,32,55810,94,51,77
1000,98,63,70,24267,6,21,89
1000,82,25,82,57862,29,14,81
1000,89,40,27,44825,76,76,91
1000,38,64,47,77873,18,29,31
1000,39,66,76,50815,99,88,83
1000,24,65,80,12906,19,95,57
1000,77,48,32,71972,52,94,55
1000,16,94,23,25708,65,56,69
1000,22,37,78,97599,40,92,13
1000,67,24,21,43238,90,58,100
1000,5,87,64,79725,34,97,65
1000,80,83,64,95199,15,44,47
1000,53,32,81,2801,81,32,30
1000,46,77,40,44307,15,54,40
1000,6,28,79,89098,84,79,45
1000,6,95,54,63718,95,54,61
1000,62,30,37,66659,24,37,38
1000,37,35,72,78893,46,43,21
1000,20,55,18,94131,69,86,24
1000,75,90,95,12474,95,34,93
1000,9,55,22,32420,70,65,86
1000,30,43,90,28139,57,50,20
1000,34,57,52,98829,88,31,18
1000,55,20,41,85321,22,98,17
1000,51,16,91,69629,28,24,92
1000,74,19,84,38236,68,88,79
1000,19,52,93,33224,53,12,65
1000,13,29,99,36609,49,84,24
1000,88,93,45,16393,44,82,54
1000,97,34,76,47677,86,86,39
1000,41,57,20,76920,92,45,90
1000,91,13,91,28811,36,58,53
1000,8,75,69,8541,64,66,61
1000,28,46,25,64939,5,90,41
1000,70,21,50,52807,66,72,15
1000,72,61,85,68034,30,79,60
1000,35,99,50,74325,45,27,96
1000,32,27,29,30361,89,99,80
1000,78,85,13,14852,62,60,87
1000,18,12,55,20741,59,29,49
1000,61,75,57,9780,91,69,32
1000,23,39,14,73609,42,62,95
1000,81,82,77,50314,67,62,53
1000,64,33,94,4996,55,40,68
1000,66,100,89,19727,77,20,70
1000,100,71,74,60164,43,53,36
1000,81,78,16,81078,34,38,27
1000,48,65,61,83193,21,71,75
1000,94,86,24,54184,17,26,71
1000,70,98,45,36762,12,33,97
1000,42,45,38,60622,32,99,51
1000,87,21,86,69229,27,13,33
1000,58,23,33,96520,97,56,16
1000,12,16,35,58818,6,41,50
1000,29,59,58,21282,16,70,42
1000,8,73,26,17909,50,78,62
